product_id,product_name,category,price,stock_level,purchased_date,total_sales
733236202,"Sweet'N Low Zero Calorie Sweetener, 100 count, 3.5 oz",Sugars & Sweeteners,2.28,69,2022-09-11 21:20:04,16
13448719,"Sugar in the Raw Turbinado Cane Sugar, 100 count, 16 oz",Sugars & Sweeteners,3.33,102,2022-09-11 21:20:04,46
862381059,Cinnamon Toast Crunch Cinnadust Blend 5.5 ounce bottle,Sugars & Sweeteners,4.68,81,2022-09-11 21:20:04,52
10403009,"Great Value Pure Granulated Sugar, 25 Lb",Sugars & Sweeteners,13.98,72,2022-09-11 21:20:04,7
10292113,"Sugar in the Raw Turbinado Cane Sugar, 32 oz",Sugars & Sweeteners,3.74,46,2022-09-11 21:20:04,53
163860811,"Great Value Cinnamon Sugar, 3.62 oz",Sugars & Sweeteners,1.94,101,2022-09-11 21:20:04,31
10294409,"Karo Light Corn Syrup with Real Vanilla, 16 Fl Oz",Sugars & Sweeteners,2.83,75,2022-09-11 21:20:04,16
28892639,"Zulka Pure Cane Sugar, 8 Lb",Sugars & Sweeteners,6.18,69,2022-09-11 21:20:04,39
10308080,"McCormick Cinnamon Sugar, 3.62 oz",Sugars & Sweeteners,3.46,140,2022-09-11 21:20:04,16
733236202,"Sweet'N Low Zero Calorie Sweetener, 100 count, 3.5 oz",Sugars & Sweeteners,2.28,80,2022-09-11 21:20:04,16
13448719,"Sugar in the Raw Turbinado Cane Sugar, 100 count, 16 oz",Sugars & Sweeteners,3.33,111,2022-09-11 21:20:04,46
862381059,Cinnamon Toast Crunch Cinnadust Blend 5.5 ounce bottle,Sugars & Sweeteners,4.68,82,2022-09-11 21:20:04,52
10534945,"Smucker's Sundae Syrup Caramel Flavored Syrup, 20 Ounces",Sugars & Sweeteners,2.87,36,2022-09-11 21:20:04,28
953969664,"GHIRARDELLI Premium Caramel Sauce, 16 OZ",Sugars & Sweeteners,4.96,53,2022-09-11 21:20:04,6
20702796,"HERSHEY'S Caramel Topping, Dessert, 14 oz, Resealable Jar",Sugars & Sweeteners,2.28,84,2022-09-11 21:20:04,27
30869640,"Torani Puremade Caramel Sauce, Authentic Coffeehouse Sauce and Dessert Topping, 16.5 oz",Sugars & Sweeteners,4.98,98,2022-09-11 21:20:04,15
10309089,"Florida Crystals Organic Raw Cane Sugar, 48 oz Jug",Sugars & Sweeteners,4.77,104,2022-09-11 21:20:04,6
10534937,"Smucker's Pineapple Topping, 12 Ounces",Sugars & Sweeteners,2.34,34,2022-09-11 21:20:04,14
503743611,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Cinnamon Sugar, 12 Ct, 13.96 Oz Box",Sugars & Sweeteners,5.92,127,2022-09-11 21:20:04,17
16627516,"Great Value No Calorie Stevia, 40 count, 2.82 oz",Sugars & Sweeteners,2.36,49,2022-09-11 21:20:04,24
10294408,"Karo Corn Syrup Dark, 16oz",Sugars & Sweeteners,2.83,119,2022-09-11 21:20:04,8
896722099,"Great Value Caramel Syrup, 24 oz",Sugars & Sweeteners,1.98,121,2022-09-11 21:20:04,9
37415081,"Great Value Granulated Stevia Sweetener, No Calorie, 9.7 oz",Sugars & Sweeteners,5.97,23,2022-09-11 21:20:04,5
534160572,"Great Value Raw Honey, 32 oz Plastic Inverted Bottle",Sugars & Sweeteners,10.97,79,2022-09-11 21:20:04,25
10291384,"Nesquik Chocolate Flavored Syrup, Chocolate Syrup for Milk or Ice Cream 22 oz",Sugars & Sweeteners,2.54,96,2022-09-11 21:20:04,22
20461366,"Great Value No Calorie Sweetener, 100 count, 3.5 oz",Sugars & Sweeteners,1.37,149,2022-09-11 21:20:04,30
46330158,"Sugar in the Raw Turbinado Cane Sugar, 64 oz",Sugars & Sweeteners,7.13,124,2022-09-11 21:20:04,23
10316922,"Equal Zero Calorie Sweetener Packets, Sugar Substitute, 250 Ct.",Sugars & Sweeteners,5.92,133,2022-09-11 21:20:04,22
10311869,"HERSHEY'S, Genuine Chocolate Syrup, Halloween, 48 oz, Bulk Bottle",Sugars & Sweeteners,4.78,81,2022-09-11 21:20:04,10
10309090,"Florida Crystals Turbinado Cane Sugar, 44 oz Jug",Sugars & Sweeteners,4.86,65,2022-09-11 21:20:04,19
40955800,"Rose's Grenadine, 12 fl oz bottle",Sugars & Sweeteners,4.28,83,2022-09-11 21:20:04,9
591843716,"Great Value Organic Granulated Cane Sugar, 2 Lb",Sugars & Sweeteners,3.04,43,2022-09-11 21:20:04,15
33320700,"Torani Vanilla Flavoring Syrup, Coffee Flavoring, Drink Mix, 12.7 fl oz",Sugars & Sweeteners,4.27,120,2022-09-11 21:20:04,12
45791843,Nestle La Lechera Authentic Dulce de Leche Milk-Based Caramel 11.5 oz,Sugars & Sweeteners,3.68,133,2022-09-11 21:20:04,10
730895329,"GHIRARDELLI Premium Sea Salt Caramel Sauce, 16 Oz",Sugars & Sweeteners,4.96,29,2022-09-11 21:20:04,27
433628197,"Great Value Raw Honey, 16 oz Inverted Plastic Bottle",Sugars & Sweeteners,6.34,35,2022-09-11 21:20:04,13
10308128,"Smucker's Magic Shell Chocolate Flavored Topping, 7.25 Ounces",Sugars & Sweeteners,2.34,129,2022-09-11 21:20:04,6
45733454,GHIRARDELLI Premium Chocolate Sauce - 16oz.,Sugars & Sweeteners,4.96,44,2022-09-11 21:20:04,17
628088392,"Pyure Organic Stevia Blend Granular All-Purpose Sweetener, 12 Oz",Sugars & Sweeteners,7.74,99,2022-09-11 21:20:04,20
10291383,"Nesquik Strawberry Flavored Syrup, Strawberry Syrup for Milk or Ice Cream 22 oz",Sugars & Sweeteners,2.54,62,2022-09-11 21:20:04,7
161865323,"Great Value Chocolate Syrup, 48 oz",Sugars & Sweeteners,3.78,116,2022-09-11 21:20:04,35
16627546,"Torani Sugar Free Vanilla Syrup, Zero Calorie, Authentic Coffeehouse Syrup, 16.5 oz",Sugars & Sweeteners,4.27,69,2022-09-11 21:20:04,30
20894370,"Smucker's Sundae Syrup Sugar Free Caramel Flavored Syrup, 19.25 Ounces",Sugars & Sweeteners,3.34,128,2022-09-11 21:20:04,22
51451687,"Lakanto Golden Monk Fruit Sweetener - Raw Cane Sugar Substitute, Zero Calorie, Keto Diet Friendly, Zero Net Carbs, Zero Glycemic, Baking, Extract, Sugar Replacement (Golden - 8.29 oz)",Sugars & Sweeteners,6.68,134,2022-09-11 21:20:04,16
23816525,"Great Value Hickory Smoked Bacon, 12 oz","Bacon, Hot Dogs, Sausage",3.72,92,2022-09-11 21:20:04,44
10290749,"Bar S Franks Made with Chicken & Pork, 12 Oz.","Bacon, Hot Dogs, Sausage",1.0,83,2022-09-11 21:20:04,16
10449104,"Libby's Country Sausage Gravy, Canned Sausage Gravy, 15 Oz","Bacon, Hot Dogs, Sausage",1.68,94,2022-09-11 21:20:04,58
129692794,"Great Value Original Premium Sausage Links, 12 oz","Bacon, Hot Dogs, Sausage",2.76,31,2022-09-11 21:20:04,40
346866251,"Great Value Hickory Smoked Bacon, Mega Pack, 24 oz","Bacon, Hot Dogs, Sausage",6.84,117,2022-09-11 21:20:04,14
44391087,"Great Value Thick Sliced Bacon Hickory Smoked, 16 oz","Bacon, Hot Dogs, Sausage",4.48,132,2022-09-11 21:20:04,45
15191614,"Johnsonville Beddar with Cheddar Smoked Sausages, 14 oz, 6 Count","Bacon, Hot Dogs, Sausage",3.96,75,2022-09-11 21:20:04,45
34632372,"Ball Park Bun Size Uncured Beef Hot Dogs, 15 oz, 8 Ct","Bacon, Hot Dogs, Sausage",4.22,20,2022-09-11 21:20:04,43
10533854,"Jimmy Dean Premium Pork Regular Sausage Roll, 16 oz","Bacon, Hot Dogs, Sausage",4.82,39,2022-09-11 21:20:04,38
10292514,"Oscar Mayer Classic Uncured Wieners Hot Dogs, 10 ct. Pack","Bacon, Hot Dogs, Sausage",2.48,141,2022-09-11 21:20:04,34
40495518,"Great Value Original Pepperoni Slices, 6 oz","Bacon, Hot Dogs, Sausage",2.58,89,2022-09-11 21:20:04,41
44391031,"Hillshire Farm Polska Kielbasa Smoked Sausage, 14 oz","Bacon, Hot Dogs, Sausage",3.98,123,2022-09-11 21:20:04,30
10534724,"Roger Wood Original Lumber Jack Smoked Sausage, 24 Oz.","Bacon, Hot Dogs, Sausage",4.3,144,2022-09-11 21:20:04,37
10293911,"Great Value Sliced Hickory Smoked Original Bacon, 16 oz","Bacon, Hot Dogs, Sausage",4.48,28,2022-09-11 21:20:04,47
10452719,"Gwaltney Hot Dogs, 8 Count","Bacon, Hot Dogs, Sausage",1.44,72,2022-09-11 21:20:04,29
10292581,"Oscar Mayer Bologna Deli Lunch Meat, 16 oz Package","Bacon, Hot Dogs, Sausage",2.28,35,2022-09-11 21:20:04,73
10290752,"Bar S Bun Length Franks Family Pack, 48 Oz., 24 Count","Bacon, Hot Dogs, Sausage",4.48,64,2022-09-11 21:20:04,40
21298424,"Banquet Brown 'N Serve Fully Cooked Original Sausage Links, 6.4 oz, 10 Ct (Frozen)","Bacon, Hot Dogs, Sausage",1.78,149,2022-09-11 21:20:04,39
23598433,"Swaggerty's Farm Premium Mild Breakfast Sausage Patties, 45 oz","Bacon, Hot Dogs, Sausage",13.84,38,2022-09-11 21:20:04,26
29209893,"Bar-S Classic Bologna Sliced Deli-Style Lunch Meat, 10 Slices Per Package, 12 Ounce Pack","Bacon, Hot Dogs, Sausage",1.18,129,2022-09-11 21:20:04,24
42678688,"Hillshire Farm Beef Smoked Sausage, 12 oz","Bacon, Hot Dogs, Sausage",3.98,104,2022-09-11 21:20:04,32
13424779,"Johnsonville Jalapeno & Cheddar Smoked Sausages 6 Count, 14 Oz","Bacon, Hot Dogs, Sausage",3.94,45,2022-09-11 21:20:04,45
21298420,"Banquet Brown 'N Serve Fully Cooked Vermont Maple Sausage Links, 6.4 oz, 10 Ct (Frozen)","Bacon, Hot Dogs, Sausage",1.78,40,2022-09-11 21:20:04,19
586996977,"Hormel Pepperoni Snack Stix, 0.5 Oz., 5 Count","Bacon, Hot Dogs, Sausage",2.34,149,2022-09-11 21:20:04,47
10316057,"Johnsonville Original Breakfast Sausage Links, 12 oz","Bacon, Hot Dogs, Sausage",3.98,129,2022-09-11 21:20:04,47
49463774,"Hillshire Farm Beef Lit'l Smokies Smoked Sausage, 12 oz","Bacon, Hot Dogs, Sausage",3.98,123,2022-09-11 21:20:04,20
257009703,"Great Value Naturally Hickory Smoked Thick Sliced Bacon Mega Pack, 24 oz","Bacon, Hot Dogs, Sausage",6.84,136,2022-09-11 21:20:04,35
10533738,"Great Value Naturally Hickory Smoked Fully Cooked Thick Cut Bacon, 2.1 oz","Bacon, Hot Dogs, Sausage",3.78,79,2022-09-11 21:20:04,41
173545713,"Ball Park Bun Size Beef Hot Dogs, 30 oz, 16 Ct","Bacon, Hot Dogs, Sausage",7.56,57,2022-09-11 21:20:04,29
40711369,"Great Value Mild Ground Italian Sausage, Gluten Free, No MSG Added, 1 lb (Fresh)","Bacon, Hot Dogs, Sausage",3.98,141,2022-09-11 21:20:04,34
10453039,"Jamestown Brand Mild Ground Pork Sausage, 16 oz","Bacon, Hot Dogs, Sausage",3.0,100,2022-09-11 21:20:04,32
15935188,"Hillshire Farm Lit'l Smokies Smoked Sausage, 14 oz","Bacon, Hot Dogs, Sausage",3.98,106,2022-09-11 21:20:04,41
198361163,"Great Value Mild Italian Sausage, 5 Links, 1 lb 3 oz (Fresh)","Bacon, Hot Dogs, Sausage",5.28,73,2022-09-11 21:20:04,66
23872523,"Johnsonville Smoked Beef Bratwursts, 12 oz","Bacon, Hot Dogs, Sausage",3.94,110,2022-09-11 21:20:04,87
24360492,"Great Value Fully Cooked Original Pork Sausage Patties Family Size, 35.6 oz","Bacon, Hot Dogs, Sausage",9.92,78,2022-09-11 21:20:04,93
22210587,"Oscar Mayer Thick Cut Bologna Deli Lunch Meat, 16 oz Package","Bacon, Hot Dogs, Sausage",2.28,102,2022-09-11 21:20:04,65
10452726,"Gwaltney Thick Sliced Chicken Bologna, Lunch Meat, 16 oz","Bacon, Hot Dogs, Sausage",2.1,68,2022-09-11 21:20:04,52
53989286,"Jimmy Dean Cinnamon French Toast & Sausage on a Stick, 30 oz, 12 Ct (Frozen)","Bacon, Hot Dogs, Sausage",9.64,104,2022-09-11 21:20:04,37
21269364,"Johnsonville New Orleans Andouille Smoked Sausages 6 Count, 14 oz","Bacon, Hot Dogs, Sausage",3.94,120,2022-09-11 21:20:04,66
10290999,Hormel Pepperoni Original Pillow Pack - 6oz,"Bacon, Hot Dogs, Sausage",3.94,21,2022-09-11 21:20:04,46
198361163,"Great Value Mild Italian Sausage, 5 Links, 1 lb 3 oz (Fresh)","Bacon, Hot Dogs, Sausage",5.28,82,2022-09-11 21:20:04,66
23872523,"Johnsonville Smoked Beef Bratwursts, 12 oz","Bacon, Hot Dogs, Sausage",3.94,73,2022-09-11 21:20:04,87
24360492,"Great Value Fully Cooked Original Pork Sausage Patties Family Size, 35.6 oz","Bacon, Hot Dogs, Sausage",9.92,123,2022-09-11 21:20:04,93
22210587,"Oscar Mayer Thick Cut Bologna Deli Lunch Meat, 16 oz Package","Bacon, Hot Dogs, Sausage",2.28,141,2022-09-11 21:20:04,65
10452726,"Gwaltney Thick Sliced Chicken Bologna, Lunch Meat, 16 oz","Bacon, Hot Dogs, Sausage",2.1,116,2022-09-11 21:20:04,52
53989286,"Jimmy Dean Cinnamon French Toast & Sausage on a Stick, 30 oz, 12 Ct (Frozen)","Bacon, Hot Dogs, Sausage",9.64,80,2022-09-11 21:20:04,37
21269364,"Johnsonville New Orleans Andouille Smoked Sausages 6 Count, 14 oz","Bacon, Hot Dogs, Sausage",3.94,76,2022-09-11 21:20:04,66
10290999,Hormel Pepperoni Original Pillow Pack - 6oz,"Bacon, Hot Dogs, Sausage",3.94,137,2022-09-11 21:20:04,46
772297550,"Hebrew National 100% Kosher Beef Franks, 6 count, 10.3 oz","Bacon, Hot Dogs, Sausage",4.72,130,2022-09-11 21:20:04,39
10453036,"Smithfield Hometown Original Bacon, 16 oz","Bacon, Hot Dogs, Sausage",6.72,85,2022-09-11 21:20:04,24
10292598,"Oscar Mayer Cotto Salami Deli Lunch Meat, 16 oz Package","Bacon, Hot Dogs, Sausage",2.28,84,2022-09-11 21:20:04,51
16935690,"Purnell's ""Old Folks"" Medium Patties Breakfast Country Sausage, 38 ounce","Bacon, Hot Dogs, Sausage",11.38,55,2022-09-11 21:20:04,35
10292513,"Oscar Mayer Uncured Cheese Hot Dogs, 10 ct. Pack","Bacon, Hot Dogs, Sausage",3.48,31,2022-09-11 21:20:04,20
24723231,"Johnsonville Beddar with Cheddar Smoked Sausages Party Pack, 28 oz, 12 Count","Bacon, Hot Dogs, Sausage",8.12,89,2022-09-11 21:20:04,37
10403027,"Jimmy Dean Fully Cooked Original Pork Sausage Patties, 9.6 oz, 8 Ct","Bacon, Hot Dogs, Sausage",4.82,54,2022-09-11 21:20:04,46
15610398,Butterball Lower Sodium Turkey Bacon 12 oz.,"Bacon, Hot Dogs, Sausage",3.98,47,2022-09-11 21:20:04,14
10533856,"Jimmy Dean Premium Pork Hot Sausage Roll, 16 oz","Bacon, Hot Dogs, Sausage",4.82,141,2022-09-11 21:20:04,39
52468057,"Great Value Thin Sliced Hard Salami Lunchmeat, 7 ounces","Bacon, Hot Dogs, Sausage",3.48,71,2022-09-11 21:20:04,37
10293913,"Great Value Hickory Smoked Lower Sodium Bacon, 16 oz","Bacon, Hot Dogs, Sausage",4.48,109,2022-09-11 21:20:04,22
10309712,Splenda Sweetener with Sugar Baking Blend (2lb) Resealable Pouch,Sugars & Sweeteners,7.14,149,2022-09-11 21:20:04,23
39369032,"Great Value No Calorie Stevia Sweetener, 9.8 oz",Sugars & Sweeteners,5.17,50,2022-09-11 21:20:04,23
44391058,"Hillshire Farm Smoked Sausage Made with Pork Turkey and Beef, 14 oz","Bacon, Hot Dogs, Sausage",3.98,32,2022-09-11 21:20:04,28
10818402,"HERSHEY'S, Zero Sugar Chocolate Syrup, Gluten Free, Fat Free, Aspartame Free, 17.5 oz, Bottle",Sugars & Sweeteners,3.67,100,2022-09-11 21:20:04,22
42678687,"Hillshire Farm Beef Polska Kielbasa Smoked Sausage, 12 oz","Bacon, Hot Dogs, Sausage",3.98,134,2022-09-11 21:20:04,55
177821130,"Mrs. Butterworth's Original Syrup, 64 fl oz",Sugars & Sweeteners,6.68,107,2022-09-11 21:20:04,7
19857743,"Pure 'N Simple 100% Pure Honey, 80 oz  Plastic Bottle",Sugars & Sweeteners,19.86,146,2022-09-11 21:20:04,22
47376071,"Banquet Brown 'N Serve Fully Cooked Original Sausage Patties, 32 oz, 40 Ct (Frozen)","Bacon, Hot Dogs, Sausage",6.98,132,2022-09-11 21:20:04,30
725464681,"Great Value Organic, Raw Amber Blue Agave Sweetener Sugar Substitute, 23.5 oz Bottle",Sugars & Sweeteners,5.56,76,2022-09-11 21:20:04,24
10533733,"Wright Brand Thick Cut Hickory Real Wood Smoked Bacon, 1.5 lb","Bacon, Hot Dogs, Sausage",8.98,58,2022-09-11 21:20:04,23
51881464,"Great Value Organic Strained Raw Honey, 16 oz Inverted Plastic Bottle",Sugars & Sweeteners,6.43,50,2022-09-11 21:20:04,27
44391041,"Hillshire Farm Lit'l Smokies Smoked Sausage, 28 oz","Bacon, Hot Dogs, Sausage",7.62,118,2022-09-11 21:20:04,48
107091934,"Swerve Confectioners, 12 oz",Sugars & Sweeteners,7.58,92,2022-09-11 21:20:04,24
10290981,"HORMEL BLACK LABEL Bacon, Natural Hardwood Smoke Original, 16 oz","Bacon, Hot Dogs, Sausage",6.98,103,2022-09-11 21:20:04,32
10317842,"Fischer's Honey Bear 100% Grade A, Raw and Unfiltered Clover Honey, 12 oz",Sugars & Sweeteners,4.87,140,2022-09-11 21:20:04,13
39976745,"Oscar Mayer Classic Beef Uncured Franks Hot Dogs, 10 ct. Pack","Bacon, Hot Dogs, Sausage",3.48,43,2022-09-11 21:20:04,26
551724781,"HERSHEY'S, Strawberry Flavored Syrup, Fat and Gluten Free, 48 oz, Bulk Bottle",Sugars & Sweeteners,4.78,53,2022-09-11 21:20:04,18
10316091,"Johnsonville Original Bratwurst, Pork Sausage Links, 5 Count, 19 oz.","Bacon, Hot Dogs, Sausage",5.87,24,2022-09-11 21:20:04,89
10308129,"Smucker's Magic Shell Chocolate Fudge Topping, 7.25 Ounces",Sugars & Sweeteners,2.34,133,2022-09-11 21:20:04,15
46548483,"Jimmy Dean Fully Cooked Meat Lovers Breakfast Crumbles, 8 oz","Bacon, Hot Dogs, Sausage",4.82,104,2022-09-11 21:20:04,25
38445986,"Torani Original Salted Caramel Syrup, Authentic Coffeehouse Syrup, 12.7 oz",Sugars & Sweeteners,4.27,32,2022-09-11 21:20:04,10
21298421,"Banquet Brown 'N Serve Fully Cooked Turkey Sausage Links, 6.4 oz, 10 Ct (Frozen)","Bacon, Hot Dogs, Sausage",1.78,140,2022-09-11 21:20:04,19
20461315,"Truvia Cane Sugar Blend, Mix of Stevia Sweetener and Cane Sugar (24 oz Bag)",Sugars & Sweeteners,6.88,59,2022-09-11 21:20:04,13
874098484,"Smithfield Hometown Original Bacon, 22 oz","Bacon, Hot Dogs, Sausage",8.98,130,2022-09-11 21:20:04,23
227335563,"Swerve Granular The Ultimate Sugar Replacement, 12 oz",Sugars & Sweeteners,7.58,103,2022-09-11 21:20:04,23
166175146,"Virginia Smoked Sausage, 40 oz.","Bacon, Hot Dogs, Sausage",6.18,22,2022-09-11 21:20:04,24
10448151,"Honeytree Natural Foods Sugar Free Imitation Honey, 12 Oz",Sugars & Sweeteners,2.44,63,2022-09-11 21:20:04,23
10292512,"Oscar Mayer Uncured Bun-Length Wieners Hot Dogs, 8 ct. Pack","Bacon, Hot Dogs, Sausage",2.48,68,2022-09-11 21:20:04,37
191334987,"Hershey's Chocolate Shell Topping, 7.25 Oz.",Sugars & Sweeteners,2.44,104,2022-09-11 21:20:04,7
10313693,"Beverly Sausage, 10oz Can","Bacon, Hot Dogs, Sausage",2.64,97,2022-09-11 21:20:04,28
28985962,"Madhava Organic Light Agave, 100% Blue Agave Sweetener Sugar Substitute, 46 oz",Sugars & Sweeteners,10.22,103,2022-09-11 21:20:04,24
13908162,"Butterball Smoked Sausage, 13oz.","Bacon, Hot Dogs, Sausage",3.47,54,2022-09-11 21:20:04,53
267419589,"Sam's Choice Dark Wildflower 100% Raw Honey, 12 oz",Sugars & Sweeteners,4.33,146,2022-09-11 21:20:04,18
34632371,"Ball Park Classic Bun Size Hot Dogs, 15 oz, 8 Ct","Bacon, Hot Dogs, Sausage",3.62,87,2022-09-11 21:20:04,51
16627545,"Torani Sugar Free Classic Hazelnut Syrup, Zero Calorie, Authentic Coffeehouse Syrup, 12.7 oz",Sugars & Sweeteners,4.27,126,2022-09-11 21:20:04,13
15680977,"Jones Dairy Farm Hickory Smoked Canadian Bacon, 6 oz","Bacon, Hot Dogs, Sausage",4.18,27,2022-09-11 21:20:04,31
917136992,"Truvia Original Calorie-Free Sweetener from the Stevia Leaf, 80  Packets (5.64 oz Carton)",Sugars & Sweeteners,6.23,133,2022-09-11 21:20:04,30
187688133,"Butterball All Natural Turkey Breakfast Sausage Patties, 8 Patties, 8 oz.","Bacon, Hot Dogs, Sausage",4.12,61,2022-09-11 21:20:04,34
23597625,Truvia Original Calorie-Free Sweetener from the Stevia Leaf Spoonable (9.8 oz Jar),Sugars & Sweeteners,6.24,102,2022-09-11 21:20:04,30
10533855,"Jimmy Dean Premium Maple Pork Sausage Roll, 16 oz","Bacon, Hot Dogs, Sausage",4.82,106,2022-09-11 21:20:04,24
236435666,"Splenda Naturals Stevia Sweetener, 9.8 oz",Sugars & Sweeteners,6.68,116,2022-09-11 21:20:04,9
38442092,"Torani Sugar Free French Vanilla Syrup, Zero Calorie, Authentic Coffeehouse Syrup, 12.7 oz",Sugars & Sweeteners,4.27,140,2022-09-11 21:20:04,22
13908160,"Butterball Ready-To-Serve Turkey Bacon, Gluten-Free, 12 oz.","Bacon, Hot Dogs, Sausage",3.98,54,2022-09-11 21:20:04,45
10311921,"HERSHEY'S Caramel Syrup, Baking, Gluten Free, Fat Free, Bulk, 22 oz, Bottle",Sugars & Sweeteners,2.87,134,2022-09-11 21:20:04,25
15556162,"Oscar Mayer Super Thick Sliced Bologna Deli Lunch Meat, 16 oz Package","Bacon, Hot Dogs, Sausage",2.28,98,2022-09-11 21:20:04,30
494188117,"Great Value Organic Coconut Sugar, 32 oz",Sugars & Sweeteners,9.42,119,2022-09-11 21:20:04,13
16618678,"Stevia In The Raw Bakers Bag | Plant Based Zero Calorie Sweetener| Sugar-free Sugar Substitute for Baking| Suitable For Diabetics | Vegan, Gluten-Free | 9.7oz Bag",Sugars & Sweeteners,7.12,83,2022-09-11 21:20:04,13
10309711,"Splenda Zero Calorie Granulated Sweetener, 9.7 oz Resealable Pouch",Sugars & Sweeteners,8.12,138,2022-09-11 21:20:04,17
52783879,"Nature Nate's 100% Pure Raw and Unfiltered Honey Minis, Box of 20 Single Serve Packets",Sugars & Sweeteners,8.1,100,2022-09-11 21:20:04,12
604471504,Splenda Zero Calorie Sweetener Packets (200 Count),Sugars & Sweeteners,7.38,51,2022-09-11 21:20:04,21
572362706,"Great Value Organic Stevia No Calorie Sweetener, 7 Oz, 200 Count",Sugars & Sweeteners,11.16,90,2022-09-11 21:20:04,15
495963399,"Great Value Organic Strained Raw Honey, 12 oz Inverted Plastic Bottle",Sugars & Sweeteners,4.84,60,2022-09-11 21:20:04,29
35279004,"Madhava Organic Amber Agave, 100% Blue Agave Sweetener Sugar Substitute, 46 oz Bottle",Sugars & Sweeteners,10.22,78,2022-09-11 21:20:04,7
280871866,"Great Value Organic, Golden Blue Agave Sweetener Sugar Substitute, 23.5 oz Bottle",Sugars & Sweeteners,5.56,93,2022-09-11 21:20:04,5
46330162,"Florida Crystals Organic Raw Cane Sugar, 6 lb Pouch",Sugars & Sweeteners,9.98,126,2022-09-11 21:20:04,15
296443014,"BetterBody Foods Organic Coconut Palm Sugar, 24 Oz",Sugars & Sweeteners,7.44,95,2022-09-11 21:20:04,14
23888973,"No Calorie Sweetener Packets, 700/box",Sugars & Sweeteners,19.88,69,2022-09-11 21:20:04,13
52563212,"Busy Bee Dakota Clover Squeezable Honey, 32 oz Plastic Bottle",Sugars & Sweeteners,11.16,51,2022-09-11 21:20:04,5
24073845,"EQUAL Zero Calorie Sweetener, Sugar Substitute, 800 Packets",Sugars & Sweeteners,11.52,32,2022-09-11 21:20:04,17
15580492,"Madhava Organic Light Agave, 100% Blue Agave Sweetener Sugar Substitute, 23.5 oz",Sugars & Sweeteners,6.72,97,2022-09-11 21:20:04,8
541334570,Splenda Naturals Monk Fruit Zero Calorie Granulated Sweetener Jar (19oz),Sugars & Sweeteners,9.0,66,2022-09-11 21:20:04,29
11027815,"Cacique Beef Chorizo, 9 oz Roll","Bacon, Hot Dogs, Sausage",1.42,65,2022-09-11 21:20:04,26
24269780,"Oscar Mayer Hardwood Smoked Smokies Uncured Smoked Sausage Hot Dogs, 8 ct. Pack","Bacon, Hot Dogs, Sausage",2.48,71,2022-09-11 21:20:04,33
35791411,"Nathan's Famous Bun Length Skinless Beef Franks, 12 oz","Bacon, Hot Dogs, Sausage",4.86,31,2022-09-11 21:20:04,32
10448002,"Armour Pepperoni Slices, 5 oz","Bacon, Hot Dogs, Sausage",2.14,146,2022-09-11 21:20:04,22
45106801,"Swaggerty's Farm Premium Mild Breakfast Sausage Patties, 12 oz","Bacon, Hot Dogs, Sausage",4.42,92,2022-09-11 21:20:04,59
10533735,"Wright Brand Thick Cut Applewood Real Wood Smoked Bacon, 1.5 lb","Bacon, Hot Dogs, Sausage",8.98,47,2022-09-11 21:20:04,35
46491794,"Great Value Reduced Sodium Real Bacon Pieces, 2.5 oz","Bacon, Hot Dogs, Sausage",1.7,71,2022-09-11 21:20:04,40
414786608,Raisinets Milk Concession Display Ready Case 3.1oz,Chocolate,1.24,112,2022-09-11 21:20:04,44
10316096,"Johnsonville Sweet Italian, Pork Sausage Links, 5 Count, 19 oz.","Bacon, Hot Dogs, Sausage",5.87,72,2022-09-11 21:20:04,20
22176425,"Mounds, Snack Size Dark Chocolate & Coconut Candy Bars, 7.2 Oz., 12 Count",Chocolate,2.36,80,2022-09-11 21:20:04,33
15435629,"Oscar Mayer Thick Cut Beef Bologna Deli Lunch Meat, 16 oz Package","Bacon, Hot Dogs, Sausage",6.84,61,2022-09-11 21:20:04,22
911853624,"PAYDAY, Chocolatey Peanut Caramel King Size Candy, 3.1 oz, Bar",Chocolate,1.98,39,2022-09-11 21:20:04,38
10316098,"Johnsonville Mild Italian Ground Pork Sausage, Uncooked, 16 oz.","Bacon, Hot Dogs, Sausage",4.77,111,2022-09-11 21:20:04,36
38323292,"HERSHEY'S, SYMPHONY Milk Chocolate, Almonds and Toffee XL Candy, 4.25 oz, Bar",Chocolate,1.98,119,2022-09-11 21:20:04,28
10452725,"Gwaltney Original Chicken Bologna, 16 oz","Bacon, Hot Dogs, Sausage",2.1,120,2022-09-11 21:20:04,46
24538603,"KIT KAT, Milk Chocolate Snack Size Wafer Candy Bars, Individually Wrapped, 10.78 oz, Bag",Chocolate,4.18,91,2022-09-11 21:20:04,31
245152394,"Premio Sweet & Hot Italian Pork Sausage , 5 Links, 19 oz., 1.19lb. (Fresh)","Bacon, Hot Dogs, Sausage",4.97,40,2022-09-11 21:20:04,16
10318809,Little Debbie Big Pack Cosmic Brownies with Chocolate Chip Candy - 12 CT,Chocolate,4.48,111,2022-09-11 21:20:04,19
111240935,"Bagel Bites Bagel Dogs with Oscar Mayer Frozen Snacks, 12 ct Box","Bacon, Hot Dogs, Sausage",5.67,144,2022-09-11 21:20:04,37
